NO.,Product_name,Review,Rating,Sentiment
1928,"whirlpool 7.5 kg 5 star, hard water wash fully automatic top load grey  (wm royal plus 7.5 grey 5ymw)","if you are looking for exchange then forget it. they only exchange with brand new item no dust no minor scratches. also got some issues with installation, i have to wait 4 days for installation. overall product is good, many more features.",3,1
1929,"whirlpool 7.5 kg 5 star, hard water wash fully automatic top load grey  (wm royal plus 7.5 grey 5ymw)",nice,5,2
1930,"whirlpool 7.5 kg 5 star, hard water wash fully automatic top load grey  (wm royal plus 7.5 grey 5ymw)",good go for it,4,2
1931,"whirlpool 7.5 kg 5 star, hard water wash fully automatic top load grey  (wm royal plus 7.5 grey 5ymw)",very good product thak you flipkart nd whirpool washing machine white magic,5,2
1932,"whirlpool 7.5 kg 5 star, hard water wash fully automatic top load grey  (wm royal plus 7.5 grey 5ymw)",nice 👍👍,5,2
1933,"whirlpool 7.5 kg 5 star, hard water wash fully automatic top load grey  (wm royal plus 7.5 grey 5ymw)",nice,4,2
1934,whirlpool 6 kg fully automatic front load white  (fresh care 6112),"wow !! these are awesome, made is russia, at par with european standards. got these during sale at amazing price. go for it, you will be overwhelmed with the quality it offers, much better than india / china made washing machines.",5,2
1935,whirlpool 6 kg fully automatic front load white  (fresh care 6112),"awesome product, thanks to flipkart",5,2
1936,whirlpool 6 kg fully automatic front load white  (fresh care 6112),very nice machine. go for it. flipkart big billion offer was great. thanks to flipkart.,5,2
1937,whirlpool 6 kg fully automatic front load white  (fresh care 6112),affordable front load in this range. loved the design which is more compact and sleek. just does the job smooth and efficiently.,5,2
1938,whirlpool 6 kg fully automatic front load white  (fresh care 6112),very good performance,5,2
1939,whirlpool 6 kg fully automatic front load white  (fresh care 6112),super,5,2
1940,whirlpool 6 kg fully automatic front load white  (fresh care 6112),nice,4,2
1941,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)","best washing machinei prefer semi automatic machine so selected as per my budget1) this machine got bucket and it's very good facility2) three pin cable little short so we require extension3) vibration @ drying and avoid if we use yoga mat4) design and look is very simple,  cute and best5) color is white and grey which is very attractive6) suitable for small family of 3 or 5 members",5,2
1942,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",vrey good  items useful delevard fast time table thomson of washingmachines thank you.....,4,2
1943,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)","washer is smoothly working,spinner is noisy and too much shaking on drying",4,2
1944,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",awesome product,4,2
1945,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",pros:does the job well. u can use water either thru inlet pipe or thru buckets as well. quick time for both washing and spinning.compact for small spaces than other semi auto machines. easy to use. very economical if you can bear with other minor issues mentioned above. has a small wheel in one side which makes it easier to move it around.cons:very short wire. supposedly french technology doesn't factor wore length??makes some noise or the other  at times when washing and drying and mak...,3,1
1946,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",good. quality,4,2
1947,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",design wise good bt built quality is not upto mark. but still i m loving it 😍,4,2
1948,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",wire length is very shot...use extensions box..washing machine is mostly used water area...this washing machines very risk to use...you don't care about your loved ones life then buy it...,1,0
1949,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",very good machine . but plastic quality is very low and motor speed nice rpm disin is very good and lite  weight . over all this price range very good machine . i hope service is good next time .,5,2
1950,"thomson 6.5 kg 5 star rating, smart pro wash technology semi automatic top load white, grey  (sa96500)",waste,1,0
1951,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)",first to start with the brand...being ifb is a premium brand every one loves to have it at their home so as me...other than this nothing special... it's a very basic model will be best to suit for a small family like couples and their children's... don't believe the demo video..few things are exaggerated in that...i am very new to washing machine usage..and i am disappointed with the washing quality of this machine...tough stains at shirt collar aswell in phant bottom are not satisfactorily w...,3,1
1952,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)",we are using this machine for last 3 months. very good performance. cleans all types of clothes very well. cleaning clothes have never been so easy and smooth before. a must buy for all who wants neat and clean clothes with hassle free washing.,5,2
1953,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)","don't buy products like this., they will compel you to buy accessories like trolley, stabilizer. etc . actually i am already using same model. exchanged for a new one, so i don't need accessories. when i said this they told me that i will not be given any warranty. similar incident i got from maruthi nexa i don't know why bdy indian companies are like this. people please review properly when reviewing products. we are buying based on others reviews.",1,0
1954,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)","i purchased this machine on 22 jun 2020 and started using by 29 jun 2020. delivery was prompt and ifb installation happened with in 48hrs of delivery. i have purchased this in an offer where i exchanged my 11 years old machine of ifb 5.5kg serena model. . but biggest issue which i identified when the ifb installation engineer came to my home when compared to my old machine. these is no separate section in the detergent tray for adding additives like ujala, comfort fabric etc. but it was avail...",2,0
1955,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)",neat and clean wash. the machine is beyond the expectation. the price range is good and good warenty and service provided by the company,5,2
1956,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)",amazing product wonderful machine washes very clearly and fresh and installation said very clearly.recommended for all.and look is very cool.,5,2
1957,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)","was reluctant to go for front load washing machine, as i was using top load past 15 years...writing this after two months of usage...*wash quality is too good... no need to brush the shirt collar, before putting into washing machine unlike topload* low noise( very minimal..) and no vibration*stylish lookoverall very satisfied and happy with this product :)",5,2
1958,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)","nice product and we will get same product which they shown in image and cash back also we will get and compare to market price its very good 1. quality wise very good and original product2. same colour and design3. smart looks4. shipping also very good and very good packing care with deliver,5. installation also very fast from ifb and support also very good,6. price is very available for  every one compare to others 7. working with good and no sound 8. good in promise which they commi...",5,2
1959,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)",first of all thanks to flipkart for amazing service and offer.this is my review after 1 week use of productabout product: product was amazing. i am using ifb washing machine from last 9 years (older model) so no any confusion to me for choose the new machine brand.in my group all have a different ifb washing machine.and this model also superb and cheap model. about flipkart:very good service by flipkart. product delivery on time as scheduled. packing is awesome so no any damage shown on...,5,2
1960,"ifb 6 kg 5 star aqua energie, laundry add, tub clean, fully automatic front load with in-built heater white  (diva aqua vx)","very useful for small family. trusted brand ifb, low cost front load washing machine, friendly user options.suggestible for entry level families who are willing to buy washing machine for the first time.flipkart delivery service is good ,and also installation also done by ifb authorised person. overall good product recommended to buy for entry level",5,2
1961,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)",well a good washing machine at this level. doesnt have detergent holder and timer display  and if u think that this two things are not vital for u ghen go for it.... washes the cloth rinse and spin it in decent time.... not very noisy .... overall a good machine in a good price ....,5,2
1962,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)",compact and good performance.....have been using haier (another model) for last 4 years and very happy with it's performance.only thing to be improved in the automatic model is to provide rollers at the bottom so as to enable easy movement of the machine in the house.,5,2
1963,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)",recommendedbest value for money fully automatic washing machine.if you are used to fully automatic machine then this is breeze to usefull value for money metal body flipkart installation and delivery is seamless best service that you get like while purchasing from outside,5,2
1964,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)",honest review 3.8 star from my sidedetailed review at this price produc was amazing quick wash take 25 min to complete cycle (wash and dry)ariel wash takes 1.2 hr to complete cycle top lid is not transparentmanufacturer ( assembled in pune india ) 8 programs dry clothes upto 80%not vibration a little bit body made up of metalfunctional key was plastic inlet pipe is only 1mtr if u want extention you have to purchase extra 1kg ariel powder is freeno led timer displayiam writin...,3,1
1965,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)","very nice product & affordable price.works properly without making any noise,easy to operate,would recommend the product for sure 👍👍color is also very nice,installment done very fastly.",5,2
1966,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)","writing this after 15 days of usage.quality wise definitely good. wash is perfect.design let me down as there is no digital display, not much of an issue.installation and delivery as perfect as it could be. better than retail store.excellent product for a family of 4. happy.",4,2
1967,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)",must buy.. great product at great price...,5,2
1968,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)","after 5 days i use i write the review this machine is good for for small family.nice product.fast delivery from flipkart , installation fast.service is good thank u all.",4,2
1969,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)","in a word, remarkable, perfect in price, very clean and works very well, i have been using it for last three days, no problem at all, there is a slight noise that occurs on almost all machines. there is no timer display on the negative side and there is no tray to hold the detergent inside. but overall pretty good, installation and did it very quickly, i'm satisfied haier at this product. i gave it 4 * 3 out of 5",4,2
1970,"haier 6.5 kg 5 star ariel wash fully automatic top load brown, grey  (hwm65-fe)","very good design and easy to operate. needs proper water inlet and outlet facility. functions are easy, normal arial cycle is default function and functions automatically starts from the previous cycle if power interrupts. soak function takes long time to wash.",4,2
1971,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",👍  good,5,2
1972,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",all over good,4,2
1973,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",nice product nice design but not big actually same 7.5 kg size...,4,2
1974,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",good product,5,2
1975,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",good one,5,2
1976,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",value for money heavy 520w wash motor big tub and soak process is also fine.,4,2
1977,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",very great...,5,2
1978,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",good,5,2
1979,"lloyd 8.5 kg semi automatic top load red, white  (lwms85rdb)",nice,5,2
1980,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),"pros:* good for small family, clean and simple ui and easy to operate for old age people (specially if you are buying for father/mother/grand father/grand mother)* pan india lg service, faster installation* 5 star energy saving variant is good (my purchase is 5 star variant, and recommend the same)* nearly no sound (sounds little and vibrates a bit during spin [#only during spin])cons:* water pressure is little slow",4,2
1981,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),"super intilgent machine.it is great machine with less buttons which is way convenient for elders or starters who will be easy to use.just press power button and start button,rest machine is calculating load and it is automatically setting time needed and water needed to finish the wash. wash quality is good and dry output is around 70%.",5,2
1982,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),dear buyer if your planning to buy top load washing machine please go for lg it's really worth to buy in such a great price. lg washing machine it works so smoothly..not produce sound while in working...thumps up for lg..washing machine,5,2
1983,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),"got delivery ahead of time, nice look and easy features to operate. value for money than local market and even demo installations was very nice and ahead of time schedule the macine is installed. mukul, assam",5,2
1984,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),i have purchase this product in the month of nov. it was working smoothly from last 4 months but suddenly electrical short circuit in last week so very poor experience with lg&  still care service not avialable from cmpny due to lockdown.,3,1
1985,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),"all things are good but 6.5 kg model is not efficient enough specially in winters, it doesn't clean 6 winter clothes at a single instance properly. although it have upto 8 modes but in total it is unable to clean clothes of 3 persons of a full week at a single go.for less clothes its ok but for heavier load one should switch to front load.posting my review after 6 month uses.",3,1
1986,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),works amazing.,5,2
1987,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),"if the machine works, it works fine. the problem is that quite a lot of times the clothes get shifted to a side while washing. as a consequence while attempting to spin the drum crashes into the body of the washing machine making extremely loud sounds that would make you think the machine is done with. i got it checked. the technician checked the level and simply asked me to reduce the weight of clothes i put in (note that there’s no overweight detection in this). now even with smaller machin...",2,0
1988,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),bad washing machine not good ward cloth is dirty after 1 hour wash ..more consumption water bad wash quality....west may money....lg service is bad i buy 7 days no any service fot demo.....lg 3 motion is very bad ...any one buy only pusatar wash program.....3 motion is very bad....,1,0
1989,lg 6.5 kg 5 star inverter fully automatic top load silver  (t65sksf4z),"it's a base model of lg washing machine. this is enough for a normal family to wash within limited programs.  good performance giving machine.. i will recommend this honestly.  delivery was on time. but, installation took much time.. over all its a good washine machine for good performance and low budget.",4,2
1990,godrej 6.2 kg fully automatic top load grey  (wt eon 620 ap gp gr),easy to use,4,2
1991,godrej 6.2 kg fully automatic top load grey  (wt eon 620 ap gp gr),superb performance washing machine,5,2
1992,godrej 6.2 kg fully automatic top load grey  (wt eon 620 ap gp gr),nice product,5,2
1993,godrej 6.2 kg fully automatic top load grey  (wt eon 620 ap gp gr),"best for a small family, installation was also great. brand value is also there you can see it from the day of installation.",4,2
1994,godrej 6.2 kg fully automatic top load grey  (wt eon 620 ap gp gr),good,5,2
1995,godrej 6.2 kg fully automatic top load grey  (wt eon 620 ap gp gr),"good product and value of money 💰, performance also good never say anything",5,2
1996,godrej 6.2 kg fully automatic top load grey  (wt eon 620 ap gp gr),awesome purchase,5,2
1997,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),"excellent washing machine with great features, whirlpool is a clear winner in the variety of wash function it offers, very powerful motor and a five star rating.",5,2
1998,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),very good product and wash quality is excellent with less power use and water use. electricity consumption is really low with powerful motor. you can also operate thus machine through your inverter.i am adding my thoughts after 4 months usage no any problem found and it is working fine.you can go for it.....,5,2
1999,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),excellent product!design - beautifulbuilt - premiumperformance - excellentfunctions and sensers - best in classcloths cleaning - superbinstallation - guy called and came as per the time suggested.,5,2
2000,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),delivered well in advance than given date. lovely piece liked by family. next day the engineer came to fix the machine and explained the functionality. thank you seller.,5,2
2001,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),heavy vibrations... taking too much time...,2,0
2002,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),don't buy this loud noise while washingand flipkart doesn't replace this rubbish productvery bad service,2,0
2003,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),"motor sound very high,",1,0
2004,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),nice products i am full satisfied,4,2
2005,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),heavy noise..,1,0
2006,whirlpool 7 kg with hard water wash fully automatic top load grey  (wm royal 7.0 genx grey 5ymw),okay product. it doesn't cleans the clothes very well but its okay for regular use. sound is a bit more while washing clothes,2,0
2007,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),"though it is 7.5 kg machine, it starts vibrating badly with dryer if dry load is more than 3.5/4 kg. warm give luke warm wash, hot gives medium temperature wash. compared to samsung the temperature setting is much on the lower side. cloth often gets badly tangled which i have seen in whirlpool semi automatic washing machine which i purchased 7 years back. frankly speaking, being whirlpool, i expected a better product. till now my experience with whirlpool has been very good...their refrigerat...",3,1
2008,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),overall good,4,2
2009,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),"easy to use, works fine .. good one",5,2
2010,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),i've got it on 25th from fk same day demo and installation also complete from whirlpool..not yet checked but the design and quality of the produc is good so satisfied on this prod..detailed explanation from service person and delivery person  too... i will upload my user experience after one month...,4,2
2011,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),"great machine. i switched to a this from a semi automatic one so it was really a impressive one. it’s lil bit noisy which i found to be ok as it is due to uneven weights of the clothes being washed at a time, when discussed with the installation guy.",5,2
2012,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),qulity super excellent,5,2
2013,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),worst product  electric problem & heavy vibrations too much sound .....i think reviews all not genuine,1,0
2014,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),nice one,5,2
2015,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),good,3,1
2016,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw ultra 7.5 (sc) grey 10ymw),very good product and service,4,2
2017,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)",it's just a awesome product performance is soooooooooo good delivery service also was good the machine is more then i expected i love you flipkart ❤️💕,5,2
2018,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)",for first time look like a midium quality plastic body. but after use feel good performance wise and look wise also. thanks flip kart for timaly service.,4,2
2019,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)","giving this review after using it for ten days. this is pretty good at this price. it doesn't take much long to wash clothes. within half an hour , washing will be completed. not making much noise , vibrations. well deserved product. thanks flipkart for such a nice product.",4,2
2020,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)","after reading some negetive review i was in doubt ....but i order it with a risk, but after getting this i really surprised.delivery boy is very helpful i give for delivery 5 star ..... machine is new not used and no scratches. packaging is very good so if some one think to buy just buy ....no think it's very good product at this price one this is to improve in it that (so much vibration during drying process ) other wish product is awesome",4,2
2021,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)",super machin work good....,5,2
2022,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)","after 1 year of use decided to give feedback because of the performance. when they delivered i felt so sad bcs of quality & light weight but after using sometime my tension went away. when you see at this price i felt quality is good if you won’t use rough. at this price best semi automatic machine small & compact size, value for money(aprx 9k) for small family like 5~6 members enough, working absolutely fine. go for it … i also researched a lot( middle class families 😊)for the w. machine an...",5,2
2023,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)",washing machine is very good overall.at 7.5kg capacity good enough even for big family of more than 4 members. even at 3min drying is good and cloths can be ready in few hours same day.it has some small inconveniences which can be improved by the maker.drain pipe rear center position is not convenient.power cable hanging provision to the machine is not proper.they should better provide a power on indicator.,5,2
2024,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)",nice deal .. review on basis of usage from past few monthspros:- * value for money* compact as compare to other * spin works so well* rough and tough use* can wash a blanket alsocons* tyres timer and drain pipe quality is not good as expected but yes in this price this is the best one,5,2
2025,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)",good product. writing the review after using it 6 months. performance is good. good capacity. design is also ok. overall a good experience. good delivery time.,4,2
2026,"whirlpool 7.5 kg 5 star, ace wash station semi automatic top load grey  (ace 7.5 supreme grey dazzle)","machine is good and easy to understand , even my mom can operate this machine who is not to much mobile friendly . i got this on a superb price...also whirlpool is a brand i can trust . i like the washing and drying of cloths...it all happened around 20 minutes....also so many features given in a very cheap price like tyres to move the machine top lid as a holding bucket it is just been 7 days but i loved what i ordered.",4,2
2027,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),its is a surprise gift for my mom n she is sooo happy with it.. thank u flipkart for timely delivery🎁 🚚 looks good ... max 4 bucket water used.. cleans good..... less noise... perfect for family of 4-or 5...65 minutes cycle for daily wash program..3 hour program for heater option..!! using from just 3-4days .. will update soon 🎉 happppy with the product. its our 1st washing machine 😍🥳,5,2
2028,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),"product is a fine one from samsung.product looks good but flipkart description is misleading.this model does not have eco drum clean and smart check,these are for higher end models but that should not be deal breaker for most people.this is a basic model from samsung that does its job well.warranty information in flipkart is also misleading.warranty is actually 3 years and motor warranty is of 10 years.the motor uses belt and it’s not direct drive but it’s supposed to be power efficient,can ...",4,2
2029,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),good machine for four member family,5,2
2030,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),first thanks to flipkart. what a speed delivery and same day installation and demo has done. amazing design and look. we are very happy to have this product. i recommend to go for this product.,5,2
2031,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),design and easy of operation are good. it's the glass door provided and glass is scratch resistant than fiber. go for 7 kg variant of you can afford other wise this is enough. water pressure is required for smooth operation. watertank should be above 3 meters.,5,2
2032,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),seriously this is awesome ... less power consumption is a big strength .. very nice product and very good service from flipkart and samsung ... thanks both of you ❣️,5,2
2033,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),"it's a no nonsense product. does what it says. almost silent operation compared to our previous top load machine. at 1000 rpm, the cloth gets dried within no time even if you're using an internal cloth stand.delivery was not very comfortable as the guy made me lift the old washing machine from the first floor to ground floor. normally there'd be two people doing this job.",5,2
2034,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),"3rd class product with 3rd class flipkart support. i ordered 6kg washing machine and found the actual washing drum capacity is very very small, i am able to wash only 5 clothes at a time. i raised return request to upgrade it to 8kg washing machine and they denied. they means flipkart denied and says only if there is technical fault only then we can replace with same model capacity and colour.worst flipkart policy worst support. thank you flipkart to give me the reason not to buy anyt...",1,0
2035,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),wonderful productgood packaging,5,2
2036,samsung 6 kg 5 star inverter with hygiene steam fully automatic front load with in-built heater white  (ww60r20glma/tl),"nice washing machine with quality wash and i loved wide variety of options available for cleaning different clothes. and only disappointment is, it create lots of vibrations and produces noice rest everything is great go for it.",4,2
2037,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)","best washing machinei prefer semi automatic machine so selected as per my budget1) this machine got bucket and it's very good facility2) three pin cable little short so we require extension3) vibration @ drying and avoid if we use yoga mat4) design and look is very simple,  cute and best5) color is white and grey which is very attractive6) suitable for small family of 3 or 5 members",5,2
2038,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",vrey good  items useful delevard fast time table thomson of washingmachines thank you.....,4,2
2039,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)","washer is smoothly working,spinner is noisy and too much shaking on drying",4,2
2040,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",awesome product,4,2
2041,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",pros:does the job well. u can use water either thru inlet pipe or thru buckets as well. quick time for both washing and spinning.compact for small spaces than other semi auto machines. easy to use. very economical if you can bear with other minor issues mentioned above. has a small wheel in one side which makes it easier to move it around.cons:very short wire. supposedly french technology doesn't factor wore length??makes some noise or the other  at times when washing and drying and mak...,3,1
2042,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",good. quality,4,2
2043,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",design wise good bt built quality is not upto mark. but still i m loving it 😍,4,2
2044,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",wire length is very shot...use extensions box..washing machine is mostly used water area...this washing machines very risk to use...you don't care about your loved ones life then buy it...,1,0
2045,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",very good machine . but plastic quality is very low and motor speed nice rpm disin is very good and lite  weight . over all this price range very good machine . i hope service is good next time .,5,2
2046,"thomson 7 kg semi automatic top load white, blue, grey  (sa97000)",waste,1,0
2047,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),"this machine has received india’s most efficient cleaning performance award. yes, this product deserve the award as it works like a pro😍. i would suggest to buy it because it fulfills all parameters like energy efficient, hard water wash mode, compact in size, whirlpool as a brand, 7.5 kg huge space, plenty of wash modes..its a all rounder👌👌",5,2
2048,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),fantastic product,5,2
2049,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),value for money & good delivery,4,2
2050,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),exchange policy of flipkart is very poor. very little rust on my machine but they rejected my exchange and as per their policy they are not following the exchange value. delivery boy which came was arrogant and have argued a lot. it's a total loss. be aware all i have been cheated.,1,0
2051,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),"i have finalised this model after so much r&d on lots of washing machines.. its size and design is just awesome. its have almost 12 programs which runs very nicely, you just put your cloths and detergent and got your fresh and clean cloths after 30-40 minutes. inbuilt heater works very nicely , very less vibrations, i feel very happy and satisfied customer after getting this product. whirlpool service is undoubtedly so fast and followup is so impressive. thankyou flipkart and whirlpool.",5,2
2052,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),"the water inlet is too small so takes a lot amount of time to fill in water in tub. water part has to be done 3 times so its basically put your clothes and forget for 2 hours.so, too much of time consumption.i asked support if they could help me fix issue with low water flow but no call back.",2,0
2053,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),on time delivery good flipkart and same day installation done thanks,4,2
2054,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),very useful machine but timing is very lat apromaxietly 2 hours,4,2
2055,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),hydraulic door doesn’t work properly. don’t buy. waste of money. looks like used product.,1,0
2056,whirlpool 7.5 kg fully automatic top load with in-built heater grey  (sw pro h 7.5 shiny grey (ec)10ymw),the machine sounds like tracktor. i'm not happy with the product .  wanna send it back.,1,0
